n_events,unique_event_types,weighted_event_score,behavioral_entropy,temporal_span_ms,temporal_entropy,unique_file_paths,unique_urls,unique_networks,unique_crypto_algos,unique_shared_prefs,has_runtime_exec,has_dex_load,has_sms,has_socket,has_crypto,has_subscriber_id,has_device_id,has_webview,has_url,has_network,has_process,has_settings,cnt_runtime_exec,cnt_dex_load,cnt_sms,cnt_socket,cnt_subscriber_id_access,cnt_device_id_access,cnt_crypto,cnt_webview,cnt_url_access,cnt_okhttp,cnt_network,cnt_process,cnt_start_activity,cnt_activity_resume,cnt_activity,cnt_settings_access,cnt_settings,cnt_device,cnt_file,cnt_file_access,cnt_shared_pref,cnt_sp,cnt_runtime,cnt_unknown,file_access_ratio,network_ratio,sp_ratio,high_signal_ratio,crypto_and_network,device_id_and_network,dex_and_exec,webview_and_url,sms_and_device,richness_score,quality_score,log_n_events,log_weighted_score,log_file_paths,log_urls,label,source_file,quality_score,quality_reason
45.0,5.0,74.2,1.7508272854769076,1309.0,1.366826029265494,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.516,3.828641396489095,4.320151230955794,2.639057329615259,0.6931471805599453,0,benign__com.byolegs.couponmichaels.json,0.516,ok
68.0,4.0,49.4,1.479942314138377,5255.0,0.1119099188085507,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.3088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.515,4.23410650459726,3.919991175077323,2.8903717578961645,1.791759469228055,0,benign_com.adobe.reader.json,0.515,ok
679.0,7.0,442.9,1.0041934374903456,28148.0,0.4366340348413116,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,74.0,549.0,0.0,0.0,0.0,0.1089837997054491,0.0,0.8085419734904271,0.0,0.0,0.0,0.0,1.0,0.0,0.7354,0.5148,6.522092798170152,6.095599311839989,3.4657359027997265,3.218875824868201,0,benign_com.asos.app.json,0.5148,ok
103.0,6.0,62.9,0.6777951200452534,1905.0,0.2380498050657857,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,93.0,2.0,0.0,0.0,0.0,0.9029126213592232,0.0,0.0194174757281553,0.0,0.0,0.0,0.0,1.0,0.0,0.5142,0.5142,4.6443908991413725,4.157319361383489,3.367295829986474,1.0986122886681096,0,benign_com.app.kitchenjukebox.json,0.5142,ok
487.0,3.0,245.6,0.0925263243718596,4633.0,0.1819582454240161,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,482.0,2.0,0.0,0.0,0.0,0.9897330595482546,0.0,0.0041067761806981,0.0,0.0,0.0,0.0,0.0,0.0,0.5131,0.5131,6.190315405853148,5.507767590730244,5.214935757608986,0.0,0,benign_air.HavenACi.json,0.5131,ok
46.0,5.0,51.1,1.9647719296413804,24258.0,1.3114686601131205,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,0.4130434782608695,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.5127,0.5127,3.8501476017100575,3.9531649487593215,2.833213344056216,1.0986122886681096,0,benign_com.acstech.thecityv1.json,0.5127,ok
503.0,3.0,252.2,0.0581280245350627,2044.0,0.2532878803039975,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,0.0,0.0,0.0,0.9940357852882704,0.0,0.003976143141153,0.0,0.0,0.0,0.0,0.0,0.0,0.5126,0.5126,6.222576268071369,5.534179690270021,5.82600010738045,0.0,0,benign_air.com.bxapps.CleaningKidsBedroom.json,0.5126,ok
503.0,3.0,252.2,0.0581280245350627,2045.0,0.2691874692881242,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,0.0,0.0,0.0,0.9940357852882704,0.0,0.003976143141153,0.0,0.0,0.0,0.0,0.0,0.0,0.5126,0.5126,6.222576268071369,5.534179690270021,5.82600010738045,0.0,0,benign_air.com.bxapps.SantaGiftsForBaby.json,0.5126,ok
134.0,8.0,103.4,1.1762245157935045,18900.0,0.2398815684345558,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,109.0,8.0,0.0,0.0,0.0,0.8134328358208955,0.0,0.0597014925373134,0.0,0.0,0.0,0.0,1.0,0.0,0.6657,0.6657,4.90527477843843,4.648229675448539,2.772588722239781,1.9459101490553128,1,malware_284c582865eae7a7f23f7788759885ef9902f4400da3112bf192978d05778786.json,0.6657,ok
88.0,8.0,81.7,1.9993938042836423,15605.0,0.5403245336128498,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,17.0,46.0,0.0,0.0,0.0,0.1931818181818181,0.0,0.5227272727272727,0.0,0.0,0.0,0.0,1.0,0.0,0.6574,0.6574,4.48863636973214,4.415219602029645,2.639057329615259,1.6094379124341005,1,malware_e7beae74e03701ac199503863f01b6da2745d9e0abc33e5fdf46c0b581178587.json,0.6574,ok
69.0,8.0,68.2,2.1680045242193384,14919.0,0.4404040262068384,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,17.0,31.0,0.0,0.0,0.0,0.2463768115942029,0.0,0.4492753623188406,0.0,0.0,0.0,0.0,1.0,0.0,0.6486,0.6486,4.248495242049359,4.237000862623624,2.639057329615259,1.6094379124341005,1,malware_f546d7b50a3aadfe27d19ffdcdbcbec5049d674d293ea3943fb9ef959d28d2c6.json,0.6486,ok
115.0,6.0,153.2,2.178211791108682,13961.0,0.750940260692866,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,20.0,47.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.408695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.6296,0.6296,4.7535901911063645,5.038250461129229,2.3978952727983707,1.0986122886681096,1,malware_200f9949b3d5be55d886a0e3871651daa793b301d7c1ea008b0b0d15c9d592c4.json,0.6296,ok
405.0,7.0,402.9,0.6710752647186762,12901.0,0.0499867818665592,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,361.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0049382716049382,0.0641975308641975,0.0,1.0,0.0,0.0,0.0,0.0,0.6219,0.6219,6.0063531596017325,6.001167322569367,4.574710978503383,0.0,1,malware_1c4e357a8ec5f13de4ffd57cc2711afe.json,0.6219,ok
191.0,6.0,158.1,1.3449443826171523,2109.0,0.4992363121123384,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.418848167539267,0.0,0.0,0.0,0.0,0.0,0.0,0.6034,0.6034,5.2574953720277815,5.069532935343741,3.7612001156935615,0.6931471805599453,1,malware_3d4b4968621c5f42d835447643f37105.json,0.6034,ok
39.0,7.0,42.2,2.0759761201199973,5470.0,0.1755650432353619,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,1.0,0.0,0.5842,0.5842,3.688879454113936,3.765840495250065,2.772588722239781,1.791759469228055,1,malware_1a7128ce758fbdf8ba422585e78752f70aaeb50129a30a71bdd4ab0db7214d8f.json,0.5842,ok
88.0,6.0,129.0,1.9925188819242703,30178.0,0.271050818895515,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,0.4772727272727273,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.5841,0.5841,4.48863636973214,4.867534450455582,2.19722457733622,0.0,1,malware_015893103a16ab984c491180a53e7319.json,0.5841,ok
95.0,7.0,106.2,1.5389319160678143,8189.0,0.4233093325170114,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,67.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0842105263157894,0.0842105263157894,0.0,1.0,0.0,0.0,0.0,0.0,0.5794,0.5794,4.564348191467836,4.674696248636701,3.87120101090789,0.0,1,malware_4b3b5b7d8d36301ac099b1de94f97c11.json,0.5794,ok
48.0,4.0,90.0,1.2555859006715036,20076.0,1.139165340753087,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.5734,0.5734,3.8918202981106265,4.51085950651685,0.6931471805599453,2.772588722239781,1,malware_fd887d0cfed2c740c847b438e20673ce57d1aef42ef0f5d43a6ab802a7bb2f25.json,0.5734,ok
57.0,6.0,80.2,2.2090066830246045,5411.0,1.1097535721163363,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.1228070175438596,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.5689,0.5689,4.060443010546419,4.396915247167632,1.3862943611198906,0.6931471805599453,1,malware_2565f2c4c32ce48554b9b2e81658ed5d5c2209c7fa4a4a69f93ecdf3cdcf5a6b.json,0.5689,ok
90.0,6.0,63.5,1.549208113558257,25015.0,0.3319331056315972,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,58.0,19.0,0.0,0.0,0.0,0.6444444444444445,0.0,0.2111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.5685,0.5685,4.51085950651685,4.166665223801727,3.1780538303479458,1.6094379124341005,1,malware_0965b350a12fc8e55865501b73d6dab4cfd35c0fd283a4dc463f77867271eed4.json,0.5685,ok
134.0,6.0,129.7,1.4501883527887025,15884.0,0.0638536907011076,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,88.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0298507462686567,0.2164179104477611,0.0,0.0,0.0,0.0,0.0,0.0,0.5666,0.5666,4.90527477843843,4.872904620630176,3.4339872044851463,0.0,1,malware_58a2d00d9c8efa24f9690ee45f793831.json,0.5666,ok
79.0,10.0,130.9,2.262602230289565,18582.0,0.1976779833055164,8.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,21.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.4683544303797468,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,1.0,1.0,0.8076,0.5653,4.382026634673881,4.882044059723269,2.19722457733622,2.639057329615259,1,malware_2723a6aebae7bb1cc3c146364f3226b0c29e899acf76418cad53971c51298c2c.json,0.5653,ok
181.0,5.0,166.4,1.0122921335066493,20379.0,0.247620074138211,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,135.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.2209944751381215,0.0,0.0,0.0,0.0,0.0,0.0,0.5581,0.5581,5.204006687076795,5.120386158055375,3.4339872044851463,0.0,1,malware_1c59152a29d6a286f0a45706b8b28ea8.json,0.5581,ok
60.0,5.0,88.0,2.2280410025899937,5527.0,0.6694263794429866,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.1833333333333333,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5553,0.5553,4.110873864173311,4.48863636973214,2.079441541679836,0.6931471805599453,1,malware_0dcad1b75b528e1f20b40e4ef70487534db04c4592a7f9e93183f352ed49fa21.json,0.5553,ok
97.0,6.0,106.3,1.593716488159138,19501.0,0.4988502283563678,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,66.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0412371134020618,0.0721649484536082,0.0,0.0,0.0,0.0,0.0,0.0,0.5527,0.5527,4.584967478670572,4.675628649636653,3.8501476017100575,0.0,1,malware_37b993b5f59bbed7538265885429e4c4.json,0.5527,ok
70.0,7.0,51.1,1.529073940498877,6520.0,0.689465642190531,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,49.0,9.0,0.0,0.0,0.0,0.7,0.0,0.1285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5496,0.5496,4.262679877041316,3.9531649487593215,3.295836866004329,0.6931471805599453,1,malware_f21e7cb954c07e197a7accd545ace552524f76b698f058ab40b256535d8f4b7c.json,0.5496,ok
56.0,6.0,72.2,2.2941271062602966,12749.0,1.0787567350517258,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2857142857142857,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.5481,0.5481,4.04305126783455,4.293195420967266,2.639057329615259,0.0,1,malware_0090db3654c2bfe6925f5ace023399d9.json,0.5481,ok
83.0,9.0,127.2,2.0363807012655526,10996.0,0.2600071453673134,14.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,19.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.5421686746987951,0.0,0.0,0.036144578313253,0.0,0.0,0.0,1.0,1.0,0.7782,0.5447,4.430816798843313,4.853591544486569,2.70805020110221,2.5649493574615367,1,malware_301c4b0400efbde966abf2d0bdb2458631580e1cc0d0568a0ff9e5a2e470f0be.json,0.5447,ok
54.0,7.0,64.7,1.445527168348644,16735.0,0.4035278340641147,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0555555555555555,0.0185185185185185,0.0,1.0,0.0,0.0,0.0,0.0,0.5443,0.5443,4.007333185232471,4.185098925490565,2.833213344056216,0.6931471805599453,1,malware_17c290bc50f76292ebb10586babb8ac0.json,0.5443,ok
70.0,6.0,54.4,1.5508310773574432,11328.0,0.4352794238896724,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.5429,0.5429,4.262679877041316,4.014579593753238,3.1780538303479458,1.0986122886681096,1,malware_2da5ac324ed6e0f53c61a97f4bf9f850ed27276daa1681d0df0a91465d456cc4.json,0.5429,ok
25.0,7.0,31.2,2.417796811598596,2922.0,0.9833557773904764,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.16,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5412,0.5412,3.258096538021482,3.471966452550362,1.3862943611198906,1.0986122886681096,1,malware_090b5be26bcc4df6186124c2b47831eb96761fcf61282d63e13fa235a20c7539.json,0.5412,ok
319.0,3.0,581.5,1.0039726825271622,3174969.0,1.0657793608703232,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658307210031348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373,0.5373,5.768320995793772,6.367329185439855,1.6094379124341005,0.0,1,malware_dc531be53c6726e4279c6bbd87b8e169.json,0.5373,ok
21.0,7.0,30.7,2.1633347891038204,10376.0,0.2863969891451341,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324,0.5324,3.091042453358316,3.456316680883235,2.302585092994046,0.6931471805599453,1,malware_0a7f729ebdab6cd0eada689e829e6e6113f4c26fd9bebe83cbe461555d10ec48.json,0.5324,ok
54.0,6.0,67.2,1.9714458867767537,11525.0,0.5369623075190476,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,0.3703703703703703,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5295,0.5295,4.007333185232471,4.222444564849416,2.3978952727983707,0.0,1,malware_08d05f01671f788e9c17a9ffca0547b0.json,0.5295,ok
71.0,9.0,103.2,2.0376164827149363,14098.0,0.1080232049555933,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.5915492957746479,0.0,0.0,0.0422535211267605,0.0,0.0,0.0,1.0,1.0,0.7543,0.528,4.276666119016055,4.646312129319266,2.302585092994046,2.302585092994046,1,malware_258a250d3c61045208d191eb48f5a685ae446fe8762b0033eca95741d64abbf2.json,0.528,ok
57.0,6.0,41.6,1.6110193989909865,27663.0,0.3862873597769725,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,36.0,12.0,0.0,0.0,0.0,0.631578947368421,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,1.0,0.0,0.5276,0.5276,4.060443010546419,3.751854253275325,2.772588722239781,1.3862943611198906,1,malware_271e59335259830aead65ce8d6fb5569a3e73cd4b2d4ac07d6a7b13db6a45152.json,0.5276,ok
157.0,5.0,93.9,0.871454741073999,14335.0,0.4200233882368261,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,131.0,18.0,0.0,0.0,0.0,0.8343949044585988,0.0,0.1146496815286624,0.0,0.0,0.0,0.0,0.0,0.0,0.5247,0.5247,5.062595033026967,4.552823705615882,3.4011973816621555,0.0,1,malware_075f616abd91e226a0e4c9b9d21bedaabf5f28cbfa39231046a0036f2596759b.json,0.5247,ok
91.0,6.0,55.7,1.1093195196720689,6329.0,0.1759644098025304,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,12.0,71.0,0.0,0.0,0.0,0.1318681318681318,0.0,0.7802197802197802,0.0,0.0,0.0,0.0,0.0,0.0,0.5242,0.5242,4.5217885770490405,4.037774210733707,2.3978952727983707,0.6931471805599453,1,malware_1af33fdb847c2d38096ca752a6d959087ff4d1283294ebdb9b26de67d5f66a06.json,0.5242,ok
32.0,6.0,34.1,2.19616329959714,839.0,2.1013394857432752,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.46875,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.524,3.49650756146648,3.55820113047182,2.3978952727983707,1.0986122886681096,1,malware_218d9a2760d290b22435f3dbc4a216a99c1a7f872d7ceeb96c1117109e3a9ebc.json,0.524,ok
54.0,5.0,71.4,1.9836402591450493,1586.0,2.3866023346907936,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.2592592592592592,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.5223,0.5223,4.007333185232471,4.282206299391671,2.5649493574615367,0.0,1,malware_4ac1a07c7f57781c84a990686c5b4fdc5097adb713c56a0a39ac202b196135b3.json,0.5223,ok
